nombre;dpto;dpto_desc;distrito;dist_desc;codigo_institucion;?column?
CENTRO DE CAPAC. EL PROF.;11;CENTRAL;5;ITA;10267;-
CAPITAN MARIO PEREIRA;11;CENTRAL;2;CAPIATA;7646;-
5079 (14376) DON JUAN ANTONIO QUIÑONEZ G;3;CORDILLERA;1;CAACUPE;2302;-
CNEL.LUIS IRRAZABAL;5;CAAGUAZU;7;REPATRIACION;3695;-
11-267;11;CENTRAL;6;ITAUGUA;7944;-
SAN JUAN BAUTISTA;2;SAN PEDRO;17;CAPIIBARY;11353;-
17-21;17;ALTO PARAGUAY;5;CARMELO PERALTA;12193;-
106 C. I. AMIGUITO;0;ASUNCION;0;ASUNCION;14;-
NRO. 40;2;SAN PEDRO;1;SAN PEDRO DEL YKUAMANDIYU;15625;-
5284 (10376) MAESTRO FERMIN LOPEZ;4;GUAIRA;15;YATAITY;3115;-
NIÑO JESUS;9;PARAGUARI;16;YVYCUI;6332;-
MOUSE INFORMATICA;6;CAAZAPA;10;YUTY;4644;-
GRAL. DE BRIGADA FELICIANO MORALES;3;CORDILLERA;1;CAACUPE;12870;-
3584 (14127) VIRGEN MEDIANERA;7;ITAPUA;23;EDELIRA;5419;-
1182 MONSEÑOR LASAGNA;0;ASUNCION;0;ASUNCION;50;-
FRIENDSHIPS SCHOOL;11;CENTRAL;6;ITAUGUA;7945;-
3441 (13562) PARAGUAYOS ILUSTRES;11;CENTRAL;2;CAPIATA;7583;-
2538 DEFENSORES DEL CHACO;7;ITAPUA;2;BELLA VISTA;4756;-
CAP. DE ARTES Y OFICIOS-APAPEX;11;CENTRAL;3;FERNANDO DE LA MORA;7764;-
DR. ANDRES RIVAROLA QUEIROLO;17;ALTO PARAGUAY;1;FUERTE OLIMPO;16758;-
14723 LOCALIDAD SAN AGUSTIN;6;CAAZAPA;8;TAVAI;4552;-
7012 AMERICAN SCHOOL;10;ALTO PARANA;1;CIUDAD DEL  ESTE;12119;-
7141 VIRGEN DEL CARMEN;10;ALTO PARANA;1;CIUDAD DEL ESTE;12954;-
3-108;3;CORDILLERA;17;SANTA ELENA;10795;-
546 MAINUMBY ROGA;11;CENTRAL;15;VILLA ELISA;10943;-
CENTRO EDUCATIVO MANANTIAL DE VIDA;11;CENTRAL;10;MARIANO ROQUE ALONSO;11837;-
CENTRAL S/N;15;PRESIDENTE HAYES;1;POZO COLORADO;9792;-
1355 ISABEL LEON;9;PARAGUARI;8;MBUYAPEY;6142;-
2579 SAN ESTANISLAO;1;CONCEPCION;3;HORQUETA;973;-
SAN BLAS;9;PARAGUARI;3;CAAPUCU;5959;-
4206 (13577)  SAN ANTONIO DE PADUA;11;CENTRAL;14;SAN LORENZO;8541;-
1329 SAN RAFAEL;15;PRESIDENTE HAYES;4;VILLA HAYES;9956;-
1455 UNICEF;4;GUAIRA;7;COLONIA INDEPENDENCIA;2914;-
5248 (14664) FRAY LUIS DE BOLAÑOS;7;ITAPUA;30;ITAPUA POTY;4857;-
4178 (14093) SAN ANTONIO DE FE Y ALEGRIA;11;CENTRAL;14;SAN LORENZO;8485;-
15364;14;CANINDEYU;1;SALTOS DEL GUAIRA;11199;-
SAN AGUSTIN;0;ASUNCION;0;ASUNCION;10950;-
156 SENADOR KENNEDY;5;CAAGUAZU;1;CORONEL OVIEDO;4133;-
COL. PRIV. DON HIPOLITO TORRES DONCEL;9;PARAGUARI;1;PARAGUARI;5903;-
UV2 FDO. DE LA MORA;11;CENTRAL;3;F. DE LA MORA;7817;-
CUCUERA;2;SAN PEDRO;3;CHORE;1374;-
REINO DE NORUEGA;11;CENTRAL;17;YPACARAI;13682;-
6898;10;ALTO PARANA;4;DR. JUAN LEON MALLORQUIN;12028;-
MON. CAT.AGUSTIN VAN HAKEN;10;ALTO PARANA;5;HERNANDARIAS;6856;-
7665 ARROYO KA'A;13;AMAMBAY;2;BELLA VISTA;16422;-
4358 (13057) NIÑOS MARTIRES DE ACOSTA ÑU;1;CONCEPCION;3;HORQUETA;995;-
4444 (14024) VIRGEN DE CAACUPE;7;ITAPUA;2;BELLA VISTA;4748;-
3264 (12100) GRAL.JOSE MARIA BRUGUEZ;7;ITAPUA;23;EDELIRA;5412;-
3735;2;SAN PEDRO;17;CAPIIBARY;11263;-
NRO. 34;1;CONCEPCION;1;CONCEPCION;15728;-
TENIENTE VICTOR RODRIGUEZ;9;PARAGUARI;15;YAGUARON;6326;-
1708 GRAL. JOSE E. DIAZ;1;CONCEPCION;3;HORQUETA;936;-
JUAN CRISOSTOMO CENTURION;11;CENTRAL;6;ITAUGUA;7906;-
7971  (EX 170) JARDIN DE INFANTES KUNU'U RAITY;0;ASUNCION;0;ASUNCION;88;-
4579 (10413) JUANA MARIA DE LARA;4;GUAIRA;7;COLONIA INDEPENDENCIA;2937;-
3693 TEJEDORAS DE ÑANDUTI;11;CENTRAL;6;ITAUGUA;7929;-
HOGAR DON BOSCO;11;CENTRAL;7;LAMBARE;99999;-
3728 LUIS MANUEL MONTEBRUNO ALONSO;2;SAN PEDRO;14;GENERAL RESQUIN;2110;-
ATENEO DE LENGUA-REG.SAN JUAN NEPOMUCENO;6;CAAZAPA;7;SAN JUAN NEPOMUCENO;10272;-
2-59;2;SAN PEDRO;20;LIBERACION;11957;-
SANTA CLARA (EX ESCUELA DE COMERCIO);4;GUAIRA;9;ITURBE;3013;-
6-64;6;CAAZAPA;10;YUTY;12000;-
INMACULADA CONCEPCION DE MARIA;11;CENTRAL;1;AREGUA;12128;-
11-393 VIRGEN DE LA MERCED;11;CENTRAL;7;LAMBARE;12710;-
4993 (14743 ) NIÑO JESUS;2;SAN PEDRO;20;LIBERACION;1418;-
5877 (13965) ALEGRIA;15;PRESIDENTE HAYES;7;TTE 1RO MANUEL IRALA FERNANDEZ;9771;-
CULTURAL SYSTEM;11;CENTRAL;9;LUQUE;10964;-
SANTA LUISA  DE MARILLAC;0;ASUNCION;0;ASUNCION;276;-
MICRO INFORMATICA;10;ALTO PARANA;11;MINGA GUAZU;7243;-
1743 CERRO CORA;13;AMAMBAY;1;PEDRO JUAN CABALLERO;9061;-
4674 (3390) ESCUELA SCHONBRUNN;16;BOQUERON;4;FILADELFIA;10142;-
CRISTO REY;5;CAAGUAZU;12;J EULOGIO ESTIGARRIBIA;15828;-
4872 (15002) C. EDUCATIVO NUEVO AMANECER;0;ASUNCION;0;ASUNCION;169;-
TRES PALMAS;5;CAAGUAZU;14;RAUL ARSENIO OVIEDO;4041;-
VIRGEN DE FATIMA;10;ALTO PARANA;1;CIUDAD DEL ESTE;6523;-
M-11 COMANDO DE COMUNIC.;0;ASUNCION;0;ASUNCION;459;-
PROFESIONALIZACION ITACURUBI DE LA CORDILLERA;3;CORDILLERA;9;ITACURUBI DE LA CORDILLERA;2525;-
E.M.A. INMACULADA CONCEPCION;3;CORDILLERA;18;TOBATI;2679;-
5234 (13662) HEINFRIED WOLFGANG KRESS;7;ITAPUA;9;CARLOS ANTONIO LOPEZ;4991;-
4379 (14318) ESC. MUNICIPAL;15;PRESIDENTE HAYES;4;VILLA HAYES;9907;-
4317 (13622) VIRGEN DEL ROSARIO;11;CENTRAL;10;MARIANO ROQUE ALONSO;8309;-
6297 ACLANJAYUE;16;BOQUERON;2;MARISCAL ESTIGARRIBIA;6830;-
DE YPEJHU;14;CANINDEYU;6;YPE JHU;9666;-
4237 (13416 )(BO. SAN MARCOS POTRERO AGU;6;CAAZAPA;7;SAN JUAN NEPOMUCENO;4425;-
216 DR. LUIS ALBERTO DE HERRERA;4;GUAIRA;11;MBOCAYATY;3066;-
2587 SAN LORENZO;6;CAAZAPA;8;TAVAI;4504;-
1918 SAN ISIDRO;5;CAAGUAZU;6;DR. JUAN MANUEL FRUTOS;3585;-
FRANCISCO LOPEZ ROJAS;14;CANINDEYU;3;CURUGUATY;11633;-
3192 SAN BLAS;5;CAAGUAZU;2;CAAGUAZU;3341;-
1691 SAN JUAN;2;SAN PEDRO;9;SAN PABLO;1929;-
355 ZENON FRANCO;11;CENTRAL;10;MARIANO ROQUE ALONSO;8315;-
VALLE PE - BORJA;4;GUAIRA;2;BORJA;2830;-
AMIGOS DEL LAGO YRENDY;10;ALTO PARANA;1;CIUDAD DEL ESTE;10939;-
5557 (14711) JHON DEWEY;11;CENTRAL;14;SAN LORENZO;8579;-
3478 VIRGEN DE LOS MILAGROS;10;ALTO PARANA;4;DR. JUAN LEON MALLORQUIN;6821;-
PAZ DEL CHACO;15;PRESIDENTE HAYES;7;TTE 1RO MANUEL IRALA FERNANDEZ;9796;-
ARANDURA;11;CENTRAL;15;VILLA ELISA;11115;-
13903 OSVALDO CHAVEZ;6;CAAZAPA;10;YUTY;4615;-
NIÐO JESUS;13;AMAMBAY;1;PEDRO JUAN CABALLERO;9149;-
7-41;7;ITAPUA;11;FRAM;5087;-
1109 DIOCESANO MISIONERO;8;MISIONES;1;SAN JUAN BAUTISTA;5618;-
LIMA;6;CAAZAPA;11;3 DE MAYO;11899;-
6112 -KM 9,5 MONDAY;10;ALTO PARANA;1;CIUDAD DEL  ESTE;10968;-
LAGUNA PACOBA;14;CANINDEYU;11;YASY KAÐY;9563;-
13309;1;CONCEPCION;3;HORQUETA;1033;-
SAGRADA FAMILIA;1;CONCEPCION;1;CONCEPCION;826;-
6859 ESPIRITU SANTO;5;CAAGUAZU;7;REPATRIACION;11702;-
7314 1º DE MAYO;13;AMAMBAY;3;CAPITAN BADO;13791;-
14107;10;ALTO PARANA;17;MBARACAYU;7451;-
LOMA GUAZU;12;ÐEEMBUCU;5;GENERAL DIAZ;8910;-
409 RCA. FEDERAL DE ALEMANIA;0;ASUNCION;0;ASUNCION;253;-
2872;11;CENTRAL;16;VILLETA;8730;-
121;0;ASUNCION;0;ASUNCION;685;-
NRO. 58;8;MISIONES;2;AYOLAS;15665;-
PROSPERO ALMADA (EX SAN GABRIEL II);8;MISIONES;7;SANTA ROSA;5831;-
DEPARTAMENTAL DE BOQUERON;16;BOQUERON;5;LOMA PLATA;10148;-
CENTRO EDUC. SANTA MONICA;4;GUAIRA;6;GENERAL EUGENIO A. GARAY;2895;-
7525 (15337) SAGRADA FAMILIA;11;CENTRAL;14;SAN LORENZO;8645;-
590 JOSEFINA OJEDA MAIDANA;1;CONCEPCION;4;LORETO;1103;-
1017 VIRGEN DE FATIMA;10;ALTO PARANA;2;PRESIDENTE FRANCO;6438;-
5281 (10352) SAN ANTONIO;4;GUAIRA;8;ITAPE;2731;-
4268 (14365) VIRGEN DEL ROSARIO;5;CAAGUAZU;19;SIMON BOLIVAR;4170;-
304 GARABATOS;4;GUAIRA;1;VILLARRICA;2723;-
4700 MONSEÑOR JUAN BOCKUVINKEL;7;ITAPUA;17;OBLIGADO;5209;-
1079 PRIV. SUBV. JESUS SACRAMENTADO;2;SAN PEDRO;8;SAN ESTANISLAO;1688;-
CENTRO EDUCATIVO SAN SEBASTIAN;11;CENTRAL;14;SAN LORENZO;8622;-
DE YVYHATI;6;CAAZAPA;8;TAVAI;4542;-
3498 INMACULADA CONCEPCION DE MARIA;10;ALTO PARANA;5;HERNANDARIAS;6835;-
6761 (12372) DR. RAUL PEÑA;15;PRESIDENTE HAYES;7;TTE 1RO MANUEL IRALA FERNANDEZ;9785;-
6427 SAN MIGUEL;2;SAN PEDRO;10;TACUATI;11262;-
4-59;4;GUAIRA;7;COLONIA INDEPENDENCIA;11724;-
SAN MARCOS;4;GUAIRA;17;PASO YOBAI;11782;-
2584 VIRGEN DEL ROSARIO;7;ITAPUA;19;SAN COSME Y DAMIAN;5236;-
17-19;17;ALTO PARAGUAY;5;CARMELO PERALTA;12063;-
6286 (13659) SAN JUAN;10;ALTO PARANA;8;NACUNDAY;7083;-
17-15;17;ALTO PARAGUAY;2;LA VICTORI A;1128;-
1630 MARIA AUXILIADORA;6;CAAZAPA;11;3 DE MAYO;4606;-
JUANA MARIA DE LARA;17;ALTO PARAGUAY;2;PUERTO CASADO;6831;-
JUAN E. O'LEARY;2;SAN PEDRO;8;SAN ESTANISLAO;1842;-
2062;2;SAN PEDRO;1;SAN PEDRO;1291;-
PROF. DR. LUIS MARIA ARGAÑA;7;ITAPUA;10;NATALIO;11658;-
15072 SAN VICENTE SCHOOL;11;CENTRAL;14;SAN LORENZO;8621;-
S/N PASIÑO;1;CONCEPCION;7;YBY YAU;1209;-
SANTA ELENA;0;ASUNCION;0;ASUNCION;618;-
1390 CURUPAYTY;9;PARAGUARI;15;YAGUARON;6306;-
CENTO EDUCATIVO MARIA GORETTI;10;ALTO PARANA;1;CIUDAD DEL  ESTE;11344;-
5582 (14436) SAN AGUSTIN (EX CERRITO);11;CENTRAL;13;SAN ANTONIO;8448;-
1992 INMACULADA CONCEPCION;5;CAAGUAZU;14;RAUL ARSENIO OVIEDO;4012;-
6482 SANTA CATALINA SUR;4;GUAIRA;7;COLONIA INDEPENDENCIA;11432;-
5713 (14745)- CERRO CORA;14;CANINDEYU;3;CURUGUATY;9532;-
6054;5;CAAGUAZU;14;RAUL ARSENIO OVIEDO;10506;-
2171;12;ÐEEMBUCU;3;CERRITO;8885;-
480 DON RAFAEL GAONA;3;CORDILLERA;9;ITACURUBI DE LA CORDILLERA;2640;-
SAN GERARDO;11;CENTRAL;3;FERNANDO DE LA MORA;7725;-
4671 PRIV. KARLSRUHE;16;BOQUERON;4;FILADELFIA;10143;-
SAN MIGUEL;7;ITAPUA;3;CAMBYRETA;4798;-
6150 PABLO VI;8;MISIONES;7;SANTA ROSA;5839;-
4486 (13974) DR. GASPAR R. DE FRANCIA;2;SAN PEDRO;14;GENERAL RESQUIN;2060;-
3440 (13391) VIRGEN DE CAACUPE;8;MISIONES;2;AYOLAS;5674;-
5346 (14442) SAN JOAQUIN;8;MISIONES;7;SANTA ROSA;5812;-
1153 PARROQUIAL NIÑO JESUS;15;PRESIDENTE HAYES;7;TTE 1RO MANUEL IRALA FERNANDEZ;9763;-
4865 CENTRO EDUCATIVO CAMPO VERDE;0;ASUNCION;0;ASUNCION;10456;-
5767 (13312) ESPAÑA;14;CANINDEYU;12;YVYRAROBANA;9359;-
2911 SANTA MARTA;16;BOQUERON;2;MARISCAL ESTIGARRIBIA;10035;-
2493;6;CAAZAPA;1;CAAZAPA;4195;-
3771 (14188) GRAL. DE BRIG. ROGELIO RIVA;7;ITAPUA;1;ENCARNACION;4779;-
2802 SIXTO ANASTACIO SERRATI;9;PARAGUARI;12;SAN ROQUE GONZALEZ;6246;-
5482 (14028) SAN JUAN;10;ALTO PARANA;16;MINGA PORA;7406;-
2718  MARIA AUXILIADRORA;4;GUAIRA;10;JOSE FASSARDI;2882;-
7827 (15005) VIRGEN DE FATIMA;0;ASUNCION;0;ASUNCION;200;-
COMPUSYG INFORMATICA;10;ALTO PARANA;9;YGUAZU;13742;-
CENTRO EDUCATIVO SURCOS DE ESPERANZA;0;ASUNCION;0;ASUNCION;16642;-
435 SAN BLAS;11;CENTRAL;17;YPACARAI;8750;-
2790 PROF. IGNACIO AMARILLA BRITEZ;7;ITAPUA;20;SAN PEDRO DEL PARANA;5315;-
1118 SAGRADOS CORAZONES;10;ALTO PARANA;2;PRESIDENTE FRANCO;6743;-
FD EN SERV. CAPITAN MIRANDA;7;ITAPUA;5;CAPITAN MIRANDA;4886;-
5075 (14880) SAN MIGUEL;5;CAAGUAZU;7;REPATRIACION;3948;-
6927  SANTA LIBRADA DEKAI' HO;5;CAAGUAZU;11;YHU;11487;-
DE ITA POTRERO;9;PARAGUARI;15;YAGUARON;6315;-
7284 (S/N CLARO-I ASENTAMIENTO);7;ITAPUA;30;ITAPUA POTY;11678;-
LA SALLE;0;ASUNCION;0;ASUNCION;146;-
562 DON ANGEL TALAVERA;9;PARAGUARI;6;ESCOBAR;6091;-
6-69;6;CAAZAPA;2;ABAI;12005;-
NRO. 5;0;ASUNCION;0;ASUNCION;15609;-
3972 (14615) GRAL. ANDRES RODRIGUEZ;10;ALTO PARANA;13;SANTA RITA;7304;-
3974 ESPIRITU SANTO;15;PRESIDENTE HAYES;4;VILLA HAYES;10007;-
3645 (14124) 4TO.ENCUADRE;14;CANINDEYU;3;CURUGUATY;9498;-
7953 COMUNIDAD NVA. ESPERANZA-VY'A RENDA;5;CAAGUAZU;6;DR. JUAN M. FRUTOS;16843;-
13048;15;PRESIDENTE HAYES;3;PUERTO PINASCO;9899;-
NRO. 14;3;CORDILLERA;1;CAACUPE;15634;-
2-147;2;SAN PEDRO;5;ITACURUBI DEL ROSARIO;11988;-
4013 MARIA AUXILIADORA;5;CAAGUAZU;21;TEMBIAPORA;4065;-
3770 (14187)  SAN MIGUEL;7;ITAPUA;1;ENCARNACION;4669;-
6656 LA HERMOSA;11;CENTRAL;7;LAMBARE;12142;-
NARANJATY;2;SAN PEDRO;1;SAN PEDRO DEL YKUAMANDIYU;1309;-
9-115;9;PARAGUARI;5;CARAPEGUA;13846;-
12817;10;ALTO PARANA;14;NARANJAL;7344;-
7929 SAN MIGUEL;14;CANINDEYU;4;IGATIMI;16794;-
7575 CENTRO EDUC. COOP. REGION DE MURCIA;16;BOQUERÓN;57;FERNHEIN;16283;-
4-13 SAN VICENTE DE PAUL;4;GUAIRA;7;COLONIA INDEPENDENCIA;2980;-
4924 (12083) SAN JUAN BAUTISTA;1;CONCEPCION;1;CONCEPCION;786;-
4888 (14132) VIRGEN DEL CARMEN;1;CONCEPCION;3;HORQUETA;939;-
SAN MIGUEL (EX PIRAPO -I);7;ITAPUA;30;ITAPUA POTY;5543;-
5629 (14817) MUNICIPAL No. 15;11;CENTRAL;14;SAN LORENZO;8576;-
7495 DIVINO NIÑO JESUS;11;CENTRAL;9;LUQUE;16014;-
14770 LAS AZUCENAS;11;CENTRAL;2;CAPIATA;7634;-
E.M.D. ASUNCION ESCALADA (EX-CNN;0;ASUNCION;0;ASUNCION;66;-
YVYJU;10;ALTO PARANA;12;SAN CRISTOBAL;16752;-
3111 VIRGEN DE LA CANDELARIA;5;CAAGUAZU;20;VAQUERIA;3813;-
NRO. 23;11;CENTRAL;16;VILLETA;15688;-
CORAZON DE MARIA;2;SAN PEDRO;16;GUAJAYVI;10882;-
SAN MIGUEL;6;CAAZAPA;2;ABAI;4330;-
GRAL.JOSE E.DIAZ;11;CENTRAL;2;CAPIATA;7595;-
GRAL. MARCIAL SAMANIEGO;11;CENTRAL;9;LUQUE;8236;-
INDIGENA CREYBU VILLA YGATYMI;14;CANINDEYU;4;VILLA YGATIM?;9640;-
LA AMISTAD;2;SAN PEDRO;9;SAN PABLO;1930;-
SANTA CLARA;5;CAAGUAZU;1;CORONEL OVIEDO;11260;-
SAN PABLO 7924;0;ASUNCION;0;ASUNCION;16786;-
3251;13;AMAMBAY;3;CAPITAN BADO;9261;-
12939 S.LUCIA;14;CANINDEYU;2;CORPUS CHRISTI;9351;-
567 CENTRO EDUC ARCO IRIS;11;CENTRAL;14;SAN LORENZO;11233;-
DE MACIEL;6;CAAZAPA;6;MACIEL;4396;-
1036 SAGRADO CORAZON DE JESUS;0;ASUNCION;0;ASUNCION;9;-
4093 (13390);10;ALTO PARANA;9;YGUAZU;7096;-
3580 (12093) SAN LUIS GONZAGA;7;ITAPUA;30;ITAPUA POTY;4827;-
3387 (13553 ) SAN JUAN MARTIR;7;ITAPUA;21;SAN RAFAEL DEL PARANA;5353;-
7411 MARIA INMACULADA;14;CANINDEYU;10;NUEVA ESPERANZA;15372;-
4366 (14179) MUNICIPAL;5;CAAGUAZU;2;CAAGUAZU;3311;-
FEDERICO MAINTZ HUSEN (EX RAQUE;7;ITAPUA;4;CAPITAN MEZA;4861;-
2700 CRISTIANO N° 2;0;ASUNCION;0;ASUNCION;108;-
4480 (12140) SAN BLAS;2;SAN PEDRO;18;SANTA ROSA DEL AGUARAY;1634;-
3 DE FEBRERO;14;CANINDEYU;3;CURUGUATY;15845;-
ÑANDUCUA;2;SAN PEDRO;1;SAN PEDRO DEL YKUAMANDIYU;1311;-
11809 SANTA CATALINA;6;CAAZAPA;2;ABAI;4271;-
PAI GOMEZ;9;PARAGUARI;1;PARAGUARI;11092;-
7-70;7;ITAPUA;15;JESUS;5170;-
5580 (14383) SAN FRANCISCO DE ASIS;11;CENTRAL;13;SAN ANTONIO;8450;-
1291 SAN RAFAEL;12;ÐEEMBUCU;5;GENERAL DIAZ;8907;-
SEGUNDARIO LOMA PLATA;16;BOQUERON;5;LOMA PLATA;9783;-
11395;12;ÑEEMBUCU;5;GRAL.JOSE E. DIAZ;8911;-
4554 (14392) CRISTIANA SINAI;11;CENTRAL;9;LUQUE;8185;-
5450 (12188);10;ALTO PARANA;1;CIUDAD DEL ESTE;6527;-
10-89;10;ALTO PARANA;1;CIUDAD DEL ESTE;6625;-
DE SAN GERARDO;6;CAAZAPA;7;SAN JUAN NEPOMUCENO;11500;-
E.M.D. TACURU PUCU;10;ALTO PARANA;5;HERNANDARIAS;6834;-
14284 INSTITUTO CONCORDIA;10;ALTO PARANA;13;SANTA RITA;7274;-
PROF. MA. EUGENIA A. DE CENTURION;11;CENTRAL;9;LUQUE;8277;-
E.M.A. NUEVO MILENIO;0;ASUNCION;0;ASUNCION;503;-
2401 SAN ROQUE GONZALEZ DE SANTACRUZ;11;CENTRAL;19;J AUGUSTO SALDIVAR;8796;-
LUIS MARIA ARGAÑA;1;CONCEPCION;7;YVY YA?U;15818;-
SANTA CATALINA;4;GUAIRA;6;GENERAL EUGENIO A. GARAY;11448;-
EL RETIRO S/N;15;PRESIDENTE HAYES;56;MENNO;9799;-
3 DE FEBRERO;5;CAAGUAZU;18;3 DE FEBRERO;4138;-
7845 13 DE JUNIO;10;ALTO PARANA;16;MINGA PORA;16667;-
314 PROF. FLORIA ROSALVA AGUERO DE DAVAL;2;SAN PEDRO;1;SAN PEDRO DEL YKUAMANDIYU;1224;-
NRO. 25;11;CENTRAL;7;LAMBARE;15690;-
7087 EL BUEN SEMBRADOR;11;CENTRAL;2;CAPIATA;12480;-
2-99;2;SAN PEDRO;4;GENERAL ELIZARDO AQUINO;1541;-
PORVENIR BASE 1;10;ALTO PARANA;6;ITAKYRY;16186;-
5969 COMUNITARIA;11;CENTRAL;18;YPANE;7677;-
ACOSTA ÑU;14;CANINDEYU;12;YVYRAROBANA;9384;-
14-68;14;CANINDEYU;4;VILLA YGATIM?;16750;-
7826 14 DE NOVIEMBRE;2;SAN PEDRO;14;ISIDORO RESQUIN;16626;-
CEPPJA TENONDE PORA;15;PRESIDENTE HAYES;2;BENJAMIN ACEVAL;16861;-
2627 SGTO. CASTIGLIONI;2;SAN PEDRO;5;ITACURUBI DEL ROSARIO;1564;-
6076 COMPLEJO EDUCATIVO MARIA AUXILIADOR;0;ASUNCION;0;ASUNCION;10280;-
TTE.DE MARINA JOSE MA.FARIÑA;11;CENTRAL;3;FERNANDO DE LA MORA;7693;-
17-25;17;ALTO PARAGUAY;2;PUERTO CASADO;15987;-
FORMAC.INT.CAMPESIN.JUAN DE DIOS SALINAS;10;ALTO PARANA;7;J. E. OLEARY;16313;-
1ER. INST. PARAGUAYO DE PROTOCOLO Y CER;0;ASUNCION;0;ASUNCION;10927;-
4316 (12705);5;CAAGUAZU;11;YHU;3855;-
4-115 SAN ISIDRO;4;GUAIRA;1;VILLARRICA;11728;-
C.R. PARA PERSONAS CIEGAS;0;ASUNCION;0;ASUNCION;530;-
1240 EVANGELICO MENONITA;15;PRESIDENTE HAYES;4;VILLA HAYES;9908;-
MONS. ANIBAL MARICEVICH FLEITAS;1;CONCEPCION;1;CONCEPCION;725;-
7585 CRISTO REY;16;BOQUERÓN;1;DR. PEDRO P.PEÑA;16292;-
C.F.C.L SAN ESTANISLAO;2;SAN PEDRO;8;SAN ESTANISLAO;16691;-
290 DEFENSORES DEL CHACO;13;AMAMBAY;1;PEDRO JUAN CABALLERO;9115;-
ARROYO ATA;2;SAN PEDRO;10;TACUATI;1958;-
3477 SAN MARTIN DE PORRES;10;ALTO PARANA;9;YGUAZU;7106;-
4385 TTE. 2º EMILIANO R. FERNANDEZ;15;PRESIDENTE HAYES;4;VILLA HAYES;9949;-
E.M.A. NUESTRA SEÑORA DE LA ASUNCION;10;ALTO PARANA;5;HERNANDARIAS;6851;-
7-37;7;ITAPUA;3;CAMBYRETA;4799;-
CRISTO REY;0;ASUNCION;0;ASUNCION;435;-
49 PROF. ELISA CARMEN  ALDERETE;5;CAAGUAZU;10;SAN JOSE DE LOS ARROYOS;3748;-
11399;12;ÑEEMBUCU;9;LAURELES;8950;-
3672 (10765) MCAL.FRANCISCO S.LOPEZ;7;ITAPUA;20;SAN PEDRO DEL PARANA;5098;-
5711 (14045) SAN BLAS;14;CANINDEYU;3;CURUGUATY;9499;-
6123 ASENTAMIENTO HUBER DURE NUCLEO 1;14;CANINDEYU;3;CURUGUATY;10177;-
No 16 ESC ESPECIAL  RENACER;5;CAAGUAZU;2;CAAGUAZU;3300;-
CENTRO EDUCATIVO NUEVA ESPERANZA;0;ASUNCION;0;ASUNCION;13667;-
3471 (13179);2;SAN PEDRO;16;GUAYAIBI;2162;-
SAN AGUSTIN;11;CENTRAL;13;SAN ANTONIO;8448;-
LA ESPERANZA;17;ALTO PARAGUAY;5;CARMELO PERALTA;6331;-
4927 (11580) SAN MARCOS;1;CONCEPCION;4;LORETO;1089;-
6-68;6;CAAZAPA;9;FULGENCIO YEGROS;12004;-
SAN MIGUEL ARCANGEL;11;CENTRAL;3;F. DE LA MORA;11221;-
2-171;2;SAN PEDRO;2;ANTEQUERA;13813;-
TTE. 1° MANUEL CABELLO;10;ALTO PARANA;1;CIUDAD DEL ESTE;6571;-
14851 SAN ANTONIO DE PADUA;6;CAAZAPA;11;3 DE MAYO;4630;-
7966(EX)C.E.A.N.SAN ROQUE G.SANTA CRUZ;11;CENTRAL;3;FERNANDO DE LA MORA;7788;-
"5891 ESP. DE APREND. CREATIVO ""E.A.C""";11;CENTRAL;7;LAMBARE;10415;-
288 JUAN E O¼LEARY;9;PARAGUARI;16;YVYCUI;6352;-
4123 (14656) INMACULADA CONCEPCION;5;CAAGUAZU;11;YHU;3892;-
4053 (13423);2;SAN PEDRO;19;YRYVU CUA;1721;-
7388 AMISTAD;16;BOQUERÓN;57;FERNHEIN;13980;-
2340 TTE. ANICETO LOPEZ;7;ITAPUA;23;EDELIRA;5417;-
AUGUSTO ROA BASTOS;2;SAN PEDRO;16;GUAJAYVI;11377;-
NUESTRA SEÑORA DE ALTAGRACIA;11;CENTRAL;16;VILLETA;8742;-
MUNICIPAL DE ÐEMBY;11;CENTRAL;12;ÐEMBY;8445;-
5668 (13856);13;AMAMBAY;1;PEDRO JUAN CABALLERO;9059;-
6184;1;CONCEPCION;1;CONCEPCION;15324;-
5559 (14167)(326) EL RINCON DE LOS NIÑOS;11;CENTRAL;2;CAPIATA;7604;-
7875  MARIA  AUXILIADORA;17;ALTO PARAGUAY;2;LA VICTORI A;16084;-
MARIA AUXILIADORA;9;PARAGUARI;10;QUIINDY;6205;-
4201 (14404) LUIS ALBERTO DEL PARANA;11;CENTRAL;14;SAN LORENZO;8503;-
6842 (15312) SAN JUAN;1;CONCEPCION;9;SGTO. JOSE FELIX LOPEZ;889;-
MAESTRO FERMIN LOPEZ;3;CORDILLERA;14;PIRIBEBUY;2600;-
E.M.A. ECO MANANTIAL ARANDU;10;ALTO PARANA;2;PRESIDENTE  FRANCO;16017;-
249 DIVINO NIÑO JESUS;11;CENTRAL;7;LAMBARE;7985;-
403  EAGLENEST SCHOOL;1;CONCEPCION;1;CONCEPCION;750;-
DE NARANJATY;2;SAN PEDRO;1;SAN PEDRO DEL YKUAMANDIYU;1309;-
190 DON BERNARBE MEDINA;12;ÐEEMBUCU;1;PILAR;8839;-
PARR. SAN ANTONIO DE PADUA;0;ASUNCION;0;ASUNCION;7;-
